year,source_document,section_bucket,subsection,proposal_title,lead_agency,supporting_agencies,commitment_type,quantified,metric_or_target,implementation_pathway,notes
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Expand EV Charging Infrastructure,Department of Transportation,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Improve Bus Reliability,Department of Transportation,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Allow New York City to Lower Its Speed Limit,Department of Transportation,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,SpurTransportation Innovation Upstate,Department of Transportation,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Take High Risk Drivers Off the Road,Department of Transportation,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Empower The Department of Transportation to Seize Dangerous Vehicles,Department of Transportation,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Stop Secondary Crashes,Department of Transportation,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Transportation / infrastructure,Part IV-C: Prepare For Future Emergencies,Close the DWI Loophole,Department of Transportation,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,GOVERNMENT: THE CUSTOMER EXPERIENCE,Office of Information Technology Services,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Make Customer Experience and Benefits Participation a State Priority,Office of Information Technology Services,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Simplify the Child Care Assistance Application Process,Office of Information Technology Services,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,"Improve the Client Experience of Food Benefits for Women, Infants and Children",Office of Information Technology Services,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Make it Easier to Obtain Tax Credits,Office of Information Technology Services,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Save Time for Residents and State Workers with E-Signature Technology,Office of Information Technology Services,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Lower Call Wait Times and Reduce Reliance on Phone Calls,Office of Information Technology Services,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Launch “One ID for New York State” to Improve Digital Access,Office of Information Technology Services,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.
2023,2023SOTSBook.pdf,Government operations / customer experience,Part IV-C: Prepare For Future Emergencies,Build First-Rate Digital and Design Teams,Office of Information Technology Services,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.
